City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Date,Current Description
579,Santa Vitoria,BR,-18.8386,-50.1214,76.44,42,63,2.21,2022-05-30 23:31:00,broken clouds
580,Puerto Colombia,CO,10.9878,-74.9547,84.29,80,9,10.76,2022-05-30 23:31:01,clear sky
581,North Bend,US,43.4065,-124.2243,59.92,80,75,13.8,2022-05-30 23:30:09,broken clouds
582,Houma,US,29.5958,-90.7195,87.01,72,40,18.41,2022-05-30 23:31:01,scattered clouds
583,Constanta,RO,44.1833,28.65,63.7,83,0,8.52,2022-05-30 23:31:02,clear sky
584,Oussouye,SN,12.485,-16.5469,77.09,67,100,4.54,2022-05-30 23:31:03,overcast clouds
585,Chiknayakanhalli,IN,13.4172,76.6228,71.02,83,93,5.32,2022-05-30 23:31:03,overcast clouds
586,Sorong,ID,-0.8833,131.25,80.2,81,95,6.89,2022-05-30 23:31:04,overcast clouds
587,Sena Madureira,BR,-9.0656,-68.6569,79.68,72,97,1.72,2022-05-30 23:31:04,overcast clouds
588,Rjukan,NO,59.8789,8.5941,49.05,96,100,3.98,2022-05-30 23:31:04,overcast clouds
589,Savannah Bight,HN,16.45,-85.85,81.91,84,96,26.82,2022-05-30 23:31:05,overcast clouds
590,Mahibadhoo,MV,3.7833,72.9667,81.41,78,100,20.78,2022-05-30 23:31:05,overcast clouds
591,Abu Dhabi,AE,24.4667,54.3667,80.62,71,0,5.75,2022-05-30 23:27:48,clear sky
592,Andros Town,BS,24.7,-77.7667,76.96,78,99,15.86,2022-05-30 23:31:06,moderate rain
593,Fernie,CA,49.5,-115.0687,57.88,50,96,6.04,2022-05-30 23:31:06,overcast clouds
594,Pajapan,MX,18.25,-94.7,80.76,67,100,13.89,2022-05-30 23:30:22,overcast clouds
595,Kangaatsiaq,GL,68.3065,-53.4641,32.16,85,4,12.84,2022-05-30 23:31:06,clear sky
596,Vallenar,CL,-28.5708,-70.7581,58.66,49,100,1.28,2022-05-30 23:31:07,overcast clouds
597,Maragogi,BR,-9.0122,-35.2225,76.64,90,99,7.05,2022-05-30 23:31:07,overcast clouds
598,Keningau,MY,5.3378,116.1602,76.71,80,98,1.95,2022-05-30 23:32:07,overcast clouds
599,Nanakuli,US,21.3906,-158.1547,84.15,54,100,13.8,2022-05-30 23:32:07,overcast clouds
600,Zapolyarnyy,RU,69.4154,30.8136,40.28,60,13,5.12,2022-05-30 23:32:08,few clouds
601,Poya,NC,-21.35,165.15,80.92,68,92,2.64,2022-05-30 23:32:08,overcast clouds
602,Banjarmasin,ID,-3.3244,114.591,77.14,85,19,3.06,2022-05-30 23:32:08,few clouds
603,Coventry,GB,52.4066,-1.5122,50.07,91,75,3.44,2022-05-30 23:29:38,broken clouds
604,Qandala,SO,11.472,49.8728,84.33,56,52,2.53,2022-05-30 23:32:09,broken clouds
605,Lomza,PL,53.1781,22.0593,45.03,96,70,7.99,2022-05-30 23:27:54,broken clouds
606,Cabedelo,BR,-6.9811,-34.8339,77.67,88,77,9.04,2022-05-30 23:32:09,broken clouds
607,Gucheng,CN,35.9115,111.3192,76.21,15,100,1.92,2022-05-30 23:32:09,overcast clouds
608,Villamartin,ES,36.8598,-5.6449,64.35,78,64,2.08,2022-05-30 23:32:10,broken clouds
609,Cheyenne,US,41.14,-104.8203,59.32,30,75,21.0,2022-05-30 23:32:10,broken clouds
610,Pokrovskoye,RU,47.4157,38.8971,66.29,75,82,6.91,2022-05-30 23:32:10,broken clouds
611,Tecoanapa,MX,16.5167,-98.75,83.35,73,100,12.24,2022-05-30 23:32:11,overcast clouds
612,Martapura,ID,-3.4167,114.85,77.09,94,0,3.44,2022-05-30 23:32:11,clear sky
613,Youhao,CN,47.8667,128.8333,56.7,71,84,5.32,2022-05-30 23:32:11,broken clouds
614,Ketchikan,US,55.3422,-131.6461,66.67,52,0,5.75,2022-05-30 23:32:11,clear sky
615,Teodoro Sampaio,BR,-22.5325,-52.1675,66.76,96,91,8.03,2022-05-30 23:30:41,light rain
616,Sisimiut,GL,66.9395,-53.6735,39.78,62,4,14.45,2022-05-30 23:32:12,clear sky
617,Midland,US,31.9974,-102.0779,100.8,12,0,13.8,2022-05-30 23:29:57,clear sky
618,Bogorodskoye,RU,56.55,37.8833,52.29,79,100,5.95,2022-05-30 23:32:12,overcast clouds
619,Kasongo-Lunda,CD,-6.4667,16.8167,71.17,63,72,1.72,2022-05-30 23:32:12,broken clouds
620,Kaeo,NZ,-35.1,173.7833,66.33,97,99,10.04,2022-05-30 23:32:13,overcast clouds
621,Saint-Remy-De-Provence,FR,43.7885,4.8317,65.5,58,0,3.44,2022-05-30 23:28:26,clear sky
622,Enid,US,36.3956,-97.8784,90.01,51,0,26.46,2022-05-30 23:29:53,clear sky
623,Grindavik,IS,63.8424,-22.4338,48.15,100,75,6.91,2022-05-30 23:32:13,fog
624,Nara,JP,34.6851,135.8049,65.57,92,100,2.44,2022-05-30 23:27:24,overcast clouds
625,Wajir,KE,1.7471,40.0573,75.11,71,90,13.22,2022-05-30 23:32:13,overcast clouds
626,Shelburne,CA,44.0787,-80.2041,84.65,80,99,11.59,2022-05-30 23:32:01,overcast clouds
627,Atbasar,KZ,51.8,68.3333,61.39,75,84,8.7,2022-05-30 23:32:14,broken clouds
628,Stavern,NO,59.0,10.0333,53.08,88,87,10.07,2022-05-30 23:32:14,overcast clouds
629,Harper,LR,4.375,-7.7169,78.21,85,75,8.59,2022-05-30 23:32:14,broken clouds
630,Rawson,AR,-43.3002,-65.1023,41.97,58,41,11.34,2022-05-30 23:32:14,scattered clouds
631,Bafoulabe,ML,13.8065,-10.8321,96.06,29,59,5.28,2022-05-30 23:32:15,broken clouds
632,Portland,US,45.5234,-122.6762,65.66,59,75,6.91,2022-05-30 23:31:49,broken clouds
633,Alyangula,AU,-13.8483,136.4192,80.37,65,85,5.01,2022-05-30 23:32:15,overcast clouds
634,Pundaguitan,PH,6.3711,126.1689,81.25,76,100,6.08,2022-05-30 23:32:16,moderate rain
635,Vanimo,PG,-2.6741,141.3028,75.2,93,100,3.31,2022-05-30 23:32:16,light rain
636,Nemours,FR,48.2751,2.6908,51.31,73,31,6.15,2022-05-30 23:32:16,scattered clouds
637,Buala,SB,-8.145,159.5921,85.44,60,60,9.04,2022-05-30 23:32:16,broken clouds
638,Pryazha,RU,61.6926,33.6216,43.83,94,6,3.44,2022-05-30 23:32:17,clear sky
639,Novosil,RU,52.9739,37.0405,56.16,93,100,9.57,2022-05-30 23:32:17,overcast clouds
640,Santa Cruz De La Palma,ES,28.6835,-17.7642,73.54,53,0,17.27,2022-05-30 23:32:17,clear sky
641,Flagstaff,US,35.1981,-111.6513,72.52,14,0,16.11,2022-05-30 23:30:01,clear sky
642,Aripuana,BR,-9.1667,-60.6333,77.74,72,68,1.45,2022-05-30 23:32:18,broken clouds
643,Ramnagar,IN,29.4,79.1167,78.66,28,0,6.38,2022-05-30 23:32:18,clear sky
644,Jhajjar,IN,28.6063,76.6565,82.51,13,0,6.2,2022-05-30 23:33:18,clear sky
645,Nanae,JP,41.8833,140.6833,50.23,87,75,19.57,2022-05-30 23:33:19,broken clouds
646,Tomatlan,MX,19.9333,-105.25,83.23,58,67,10.38,2022-05-30 23:33:19,broken clouds
647,Brokopondo,SR,4.75,-55.1667,76.66,91,96,8.34,2022-05-30 23:33:19,moderate rain
648,Itoman,JP,26.1247,127.6694,81.37,94,75,10.36,2022-05-30 23:33:19,broken clouds
649,Chaozhou,CN,23.6651,116.6379,82.26,85,97,3.65,2022-05-30 23:33:20,overcast clouds
650,Muzhi,RU,65.3667,64.6667,44.08,56,45,5.82,2022-05-30 23:33:20,scattered clouds
651,Gimli,CA,50.6336,-96.9907,57.22,100,100,17.27,2022-05-30 23:29:41,moderate rain
652,Vercelli,IT,45.3231,8.4153,63.75,80,87,3.56,2022-05-30 23:31:37,overcast clouds
653,Moose Factory,CA,51.2585,-80.6094,48.18,87,100,10.36,2022-05-30 23:33:20,overcast clouds
654,Iskilip,TR,40.7353,34.4739,63.07,70,94,3.18,2022-05-30 23:33:21,overcast clouds
655,Bournemouth,GB,50.7205,-1.8795,52.86,88,76,6.6,2022-05-30 23:33:21,broken clouds
656,Novoseleznevo,RU,55.6821,69.2056,51.24,95,100,6.35,2022-05-30 23:33:21,overcast clouds
657,Hirara,JP,24.8,125.2833,82.67,94,75,11.5,2022-05-30 23:33:22,broken clouds
658,Yendi,GH,9.4427,-0.0099,79.38,74,86,3.42,2022-05-30 23:33:22,light rain
659,Tromso,NO,69.6496,18.957,53.38,62,9,2.3,2022-05-30 23:30:20,clear sky
660,Sandpoint,US,48.2766,-116.5533,70.41,56,100,10.36,2022-05-30 23:29:11,overcast clouds
661,Fremont,US,37.5483,-121.9886,82.38,46,0,19.57,2022-05-30 23:30:05,clear sky
662,Bambanglipuro,ID,-7.95,110.2833,76.96,85,64,2.39,2022-05-30 23:33:22,broken clouds
663,Xichang,CN,27.8964,102.2634,62.96,84,95,0.76,2022-05-30 23:33:23,overcast clouds
664,Cubuk,TR,40.2386,33.0322,65.66,55,0,12.66,2022-05-30 23:33:23,clear sky
665,Springbok,ZA,-29.6643,17.8865,42.64,42,0,3.49,2022-05-30 23:33:23,clear sky
666,College,US,64.8569,-147.8028,77.0,28,20,9.22,2022-05-30 23:33:24,few clouds
667,Yar-Sale,RU,66.8333,70.8333,38.89,59,22,13.04,2022-05-30 23:33:24,few clouds
668,Hohoe,GH,7.1518,0.4736,73.76,94,74,4.47,2022-05-30 23:33:24,broken clouds
669,Kiama,AU,-34.6833,150.8667,60.01,59,39,15.01,2022-05-30 23:33:24,scattered clouds
670,Geraldton,AU,-28.7667,114.6,54.01,71,100,6.91,2022-05-30 23:33:25,overcast clouds
671,Kieta,PG,-6.2167,155.6333,84.27,67,57,3.74,2022-05-30 23:33:25,broken clouds
672,Dromolaxia,CY,34.8761,33.586,78.73,56,0,3.44,2022-05-30 23:33:25,clear sky
673,Kinshasa,CD,-4.3246,15.3215,74.8,81,45,2.42,2022-05-30 23:32:18,scattered clouds
674,Andreyevka,RU,55.9803,37.135,56.89,72,0,4.47,2022-05-30 23:33:26,clear sky
675,Langres,FR,47.8333,5.3333,42.19,80,74,5.77,2022-05-30 23:33:26,broken clouds
676,Otjiwarongo,NA,-20.4637,16.6477,55.08,41,0,9.46,2022-05-30 23:33:26,clear sky
677,Trat,TH,12.5,102.5,83.88,89,98,2.33,2022-05-30 23:33:27,overcast clouds
